image_path,label,ood_type,ood_subtype,score_mahalanobis_feature,prediction_mahalanobis_feature,threshold_mahalanobis_feature,score_patchcore_l3,prediction_patchcore_l3,threshold_patchcore_l3,score_autoencoder,prediction_autoencoder,threshold_autoencoder,score_image_statistics,prediction_image_statistics,threshold_image_statistics,case_type,borderline_margin_mahalanobis,borderline_margin_patchcore_l3
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000034_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,38.63597869873047,1,38.58238201141357,38.90735626220703,1,34.763293457031246,0.0017382648074999,0,0.0017387918487656,1.130746603012085,0,1.7220234692096696,all_methods_correct,0.05359668731689737,4.1440628051757855
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000087_00_text_watermark.png,1,sensory_artifact,text_watermark,38.663124084472656,1,38.58238201141357,38.49459838867188,1,34.763293457031246,0.0005457740626297,0,0.0017387918487656,0.6314437985420227,0,1.7220234692096696,all_methods_correct,0.08074207305908487,3.7313049316406364
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000082_00_text_watermark.png,1,sensory_artifact,text_watermark,38.79241561889648,1,38.58238201141357,38.26969146728516,1,34.763293457031246,0.0007732343510724,0,0.0017387918487656,0.5273839235305786,0,1.7220234692096696,all_methods_correct,0.2100336074829059,3.5063980102539176
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000108_00_text_watermark.png,1,sensory_artifact,text_watermark,38.940338134765625,1,38.58238201141357,44.15130233764648,1,34.763293457031246,0.0004099563229829,0,0.0017387918487656,1.133563756942749,0,1.7220234692096696,all_methods_correct,0.3579561233520536,9.388008880615232
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000017_00_text_watermark.png,1,sensory_artifact,text_watermark,39.091087341308594,1,38.58238201141357,42.533348083496094,1,34.763293457031246,0.0007106005214154,0,0.0017387918487656,0.6826525926589966,0,1.7220234692096696,all_methods_correct,0.5087053298950224,7.770054626464848
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000149_00_text_watermark.png,1,sensory_artifact,text_watermark,39.18206405639648,1,38.58238201141357,40.418113708496094,1,34.763293457031246,0.0005474858335219,0,0.0017387918487656,0.4867584407329559,0,1.7220234692096696,all_methods_correct,0.5996820449829059,5.654820251464848
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000133_00_text_watermark.png,1,sensory_artifact,text_watermark,39.2790641784668,1,38.58238201141357,42.32923126220703,1,34.763293457031246,0.0006355362129397,0,0.0017387918487656,0.6711500883102417,0,1.7220234692096696,all_methods_correct,0.6966821670532255,7.5659378051757855
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000030_00_text_watermark.png,1,sensory_artifact,text_watermark,39.435768127441406,1,38.58238201141357,47.61315155029297,1,34.763293457031246,0.0001310668594669,0,0.0017387918487656,2.435331106185913,1,1.7220234692096696,all_methods_correct,0.8533861160278349,12.849858093261723
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000013_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,39.44176864624024,1,38.58238201141357,38.62565231323242,1,34.763293457031246,0.0018769921734929,1,0.0017387918487656,1.116615891456604,0,1.7220234692096696,all_methods_correct,0.8593866348266701,3.862358856201176
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000001_02_arrow_annotation.png,1,sensory_artifact,arrow_annotation,39.48712921142578,1,38.58238201141357,42.19229507446289,1,34.763293457031246,0.0044161668047308,1,0.0017387918487656,0.7766819596290588,0,1.7220234692096696,all_methods_correct,0.9047472000122099,7.429001617431645
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000052_00_text_watermark.png,1,sensory_artifact,text_watermark,39.50741195678711,1,38.58238201141357,37.35945892333984,1,34.763293457031246,0.0006002557929605,0,0.0017387918487656,0.6077620387077332,0,1.7220234692096696,all_methods_correct,0.925029945373538,2.596165466308591
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000014_00_text_watermark.png,1,sensory_artifact,text_watermark,39.67504501342773,1,38.58238201141357,39.7731819152832,1,34.763293457031246,0.0009863999439403,0,0.0017387918487656,0.7526034116744995,0,1.7220234692096696,all_methods_correct,1.092663002014156,5.009888458251957
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000047_00_text_watermark.png,1,sensory_artifact,text_watermark,39.74163055419922,1,38.58238201141357,42.72085952758789,1,34.763293457031246,0.0009796771919354,0,0.0017387918487656,0.6346532106399536,0,1.7220234692096696,all_methods_correct,1.1592485427856474,7.957566070556645
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000111.png,0,id,id,37.28927230834961,0,38.58238201141357,31.08201789855957,0,34.763293457031246,0.0011521880514919,0,0.0017387918487656,1.0961198806762695,0,1.7220234692096696,all_methods_correct,1.293109703063962,3.6812755584716754
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000085_00_text_watermark.png,1,sensory_artifact,text_watermark,40.15708541870117,1,38.58238201141357,40.07255935668945,1,34.763293457031246,0.0012275849003344,0,0.0017387918487656,1.082824945449829,0,1.7220234692096696,all_methods_correct,1.5747034072876005,5.309265899658207
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000100.png,0,id,id,36.9063606262207,0,38.58238201141357,30.01386070251465,0,34.763293457031246,0.0011650385567918,0,0.0017387918487656,0.8097448348999023,0,1.7220234692096696,all_methods_correct,1.6760213851928683,4.749432754516597
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000040_00_text_watermark.png,1,sensory_artifact,text_watermark,40.30112838745117,1,38.58238201141357,36.88969421386719,1,34.763293457031246,0.0006565286894328,0,0.0017387918487656,0.5407235026359558,0,1.7220234692096696,all_methods_correct,1.7187463760376005,2.1264007568359418
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000145_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,40.51429748535156,1,38.58238201141357,54.91569137573242,1,34.763293457031246,0.0022463994100689,1,0.0017387918487656,1.289724349975586,0,1.7220234692096696,all_methods_correct,1.9319154739379911,20.152397918701176
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000096_00_text_watermark.png,1,sensory_artifact,text_watermark,40.62294769287109,1,38.58238201141357,41.48000717163086,1,34.763293457031246,0.0013342708116397,0,0.0017387918487656,0.6870941519737244,0,1.7220234692096696,all_methods_correct,2.0405656814575153,6.716713714599614
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000111_00_text_watermark.png,1,sensory_artifact,text_watermark,40.62942886352539,1,38.58238201141357,37.14018249511719,1,34.763293457031246,0.00119563867338,0,0.0017387918487656,1.0902544260025024,0,1.7220234692096696,all_methods_correct,2.0470468521118192,2.3768890380859418
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000087.png,0,id,id,36.47764205932617,0,38.58238201141357,29.758033752441406,0,34.763293457031246,0.0005253294366411,0,0.0017387918487656,0.6351251006126404,0,1.7220234692096696,all_methods_correct,2.1047399520873995,5.0052597045898395
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000075_02_arrow_annotation.png,1,sensory_artifact,arrow_annotation,40.7224006652832,1,38.58238201141357,49.333763122558594,1,34.763293457031246,0.0036296357866376,1,0.0017387918487656,1.4092696905136108,0,1.7220234692096696,all_methods_correct,2.1400186538696317,14.570469665527348
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000089_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,40.92079544067383,1,38.58238201141357,34.901268005371094,1,34.763293457031246,0.0013567573623731,0,0.0017387918487656,1.256961703300476,0,1.7220234692096696,all_methods_correct,2.3384134292602567,0.137974548339848
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000014.png,0,id,id,36.04105758666992,0,38.58238201141357,33.01130676269531,0,34.763293457031246,0.0009342924458906,0,0.0017387918487656,0.7508601546287537,0,1.7220234692096696,all_methods_correct,2.5413244247436495,1.7519866943359332
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000052.png,0,id,id,36.03375625610352,0,38.58238201141357,32.20904922485352,0,34.763293457031246,0.0005587101913988,0,0.0017387918487656,0.6114567518234253,0,1.7220234692096696,all_methods_correct,2.5486257553100486,2.554244232177723
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000045.png,0,id,id,35.50825881958008,0,38.58238201141357,32.87156677246094,0,34.763293457031246,0.0003738157392945,0,0.0017387918487656,1.2473430633544922,0,1.7220234692096696,all_methods_correct,3.0741231918334933,1.8917266845703082
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000103_00_text_watermark.png,1,sensory_artifact,text_watermark,41.67680740356445,1,38.58238201141357,47.361934661865234,1,34.763293457031246,0.0007190532051026,0,0.0017387918487656,0.9247003793716432,0,1.7220234692096696,all_methods_correct,3.0944253921508817,12.598641204833989
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000018_00_text_watermark.png,1,sensory_artifact,text_watermark,41.86735534667969,1,38.58238201141357,40.90058898925781,1,34.763293457031246,0.0009491406963206,0,0.0017387918487656,0.6896437406539917,0,1.7220234692096696,all_methods_correct,3.284973335266116,6.137295532226567
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000101_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,42.00383758544922,1,38.58238201141357,42.86653900146485,1,34.763293457031246,0.0008486565202474,0,0.0017387918487656,0.7953745126724243,0,1.7220234692096696,all_methods_correct,3.4214555740356474,8.103245544433605
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000107_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,42.12990188598633,1,38.58238201141357,36.00508499145508,1,34.763293457031246,0.0010500258067622,0,0.0017387918487656,1.098319172859192,0,1.7220234692096696,all_methods_correct,3.5475198745727567,1.2417915344238324
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000124.png,0,id,id,34.91285705566406,0,38.58238201141357,28.707883834838867,0,34.763293457031246,0.0017756707966327,1,0.0017387918487656,1.352279782295227,0,1.7220234692096696,all_methods_correct,3.669524955749509,6.0554096221923785
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000085.png,0,id,id,34.86064910888672,0,38.58238201141357,29.950035095214844,0,34.763293457031246,0.0011793683515861,0,0.0017387918487656,1.0888570547103882,0,1.7220234692096696,all_methods_correct,3.7217329025268526,4.813258361816402
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000145_02_arrow_annotation.png,1,sensory_artifact,arrow_annotation,42.3895149230957,1,38.58238201141357,51.76995086669922,1,34.763293457031246,0.0051809474825859,1,0.0017387918487656,0.7788531184196472,0,1.7220234692096696,all_methods_correct,3.8071329116821317,17.006657409667973
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000064.png,0,id,id,34.77302932739258,0,38.58238201141357,29.77943420410156,0,34.763293457031246,0.0020112283527851,1,0.0017387918487656,2.464249610900879,1,1.7220234692096696,all_methods_correct,3.8093526840209933,4.983859252929687
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000044_02_arrow_annotation.png,1,sensory_artifact,arrow_annotation,42.78501510620117,1,38.58238201141357,41.701271057128906,1,34.763293457031246,0.0043034432455897,1,0.0017387918487656,1.0619683265686035,0,1.7220234692096696,all_methods_correct,4.2026330947876005,6.9379776000976605
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000140_00_text_watermark.png,1,sensory_artifact,text_watermark,42.85955047607422,1,38.58238201141357,40.00163269042969,1,34.763293457031246,0.0012242656666785,0,0.0017387918487656,0.5906005501747131,0,1.7220234692096696,all_methods_correct,4.277168464660647,5.238339233398442
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000079_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,42.95151519775391,1,38.58238201141357,40.60210418701172,1,34.763293457031246,0.0014480454847216,0,0.0017387918487656,1.451159954071045,0,1.7220234692096696,all_methods_correct,4.369133186340342,5.838810729980473
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000026_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,43.01896286010742,1,38.58238201141357,35.946815490722656,1,34.763293457031246,0.001104078372009,0,0.0017387918487656,1.6389459371566772,0,1.7220234692096696,all_methods_correct,4.4365808486938505,1.1835220336914105
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000074_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,43.07135391235352,1,38.58238201141357,47.04831314086914,1,34.763293457031246,0.0021169043611735,1,0.0017387918487656,1.2859447002410889,0,1.7220234692096696,all_methods_correct,4.488971900939951,12.285019683837895
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000057.png,0,id,id,34.04093170166016,0,38.58238201141357,26.097394943237305,0,34.763293457031246,0.0005189072689972,0,0.0017387918487656,0.9811397790908812,0,1.7220234692096696,all_methods_correct,4.541450309753408,8.665898513793941
images/dissertation_v1/ood/sensory_artifact/blur_artifact/artifact_000030_04_blur_artifact.png,1,sensory_artifact,blur_artifact,43.23615264892578,1,38.58238201141357,41.41707229614258,1,34.763293457031246,4.69936931040138e-05,0,0.0017387918487656,2.443186521530152,1,1.7220234692096696,all_methods_correct,4.65377063751221,6.653778839111332
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000093.png,0,id,id,33.68629455566406,0,38.58238201141357,33.278079986572266,0,34.763293457031246,0.0010448459070175,0,0.0017387918487656,0.9043307304382324,0,1.7220234692096696,all_methods_correct,4.896087455749509,1.4852134704589801
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000143_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,43.5024642944336,1,38.58238201141357,37.20608139038086,1,34.763293457031246,0.0010817042784765,0,0.0017387918487656,1.4125447273254397,0,1.7220234692096696,all_methods_correct,4.9200822830200295,2.4427879333496136
images/dissertation_v1/ood/sensory_artifact/text_watermark/artifact_000053_00_text_watermark.png,1,sensory_artifact,text_watermark,43.67740249633789,1,38.58238201141357,40.19207000732422,1,34.763293457031246,0.0003317665250506,0,0.0017387918487656,1.061574935913086,0,1.7220234692096696,all_methods_correct,5.095020484924319,5.428776550292973
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000005_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,43.72078323364258,1,38.58238201141357,42.95879364013672,1,34.763293457031246,0.0016166953137144,0,0.0017387918487656,1.4984216690063477,0,1.7220234692096696,all_methods_correct,5.138401222229007,8.195500183105473
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000077.png,0,id,id,33.38230514526367,0,38.58238201141357,29.51736259460449,0,34.763293457031246,0.0006271285237744,0,0.0017387918487656,0.7636671662330627,0,1.7220234692096696,all_methods_correct,5.2000768661498995,5.245930862426757
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000080.png,0,id,id,33.36890411376953,0,38.58238201141357,29.390830993652344,0,34.763293457031246,0.0007333904504776,0,0.0017387918487656,0.5755045413970947,0,1.7220234692096696,all_methods_correct,5.21347789764404,5.372462463378902
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000029_02_arrow_annotation.png,1,sensory_artifact,arrow_annotation,43.84116744995117,1,38.58238201141357,48.46026992797852,1,34.763293457031246,0.0050249784253537,1,0.0017387918487656,0.7918710708618164,0,1.7220234692096696,all_methods_correct,5.2587854385376005,13.696976470947277
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000011_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,43.86817169189453,1,38.58238201141357,39.152530670166016,1,34.763293457031246,0.0022898134775459,1,0.0017387918487656,1.948966145515442,1,1.7220234692096696,all_methods_correct,5.28578968048096,4.38923721313477
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000112.png,0,id,id,33.245052337646484,0,38.58238201141357,28.41974449157715,0,34.763293457031246,0.0004949212889187,0,0.0017387918487656,0.5784508585929871,0,1.7220234692096696,all_methods_correct,5.337329673767087,6.343548965454097
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000071.png,0,id,id,33.18800354003906,0,38.58238201141357,29.639747619628903,0,34.763293457031246,0.0018858729163184,1,0.0017387918487656,2.753727912902832,1,1.7220234692096696,all_methods_correct,5.394378471374509,5.123545837402343
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000047.png,0,id,id,33.107181549072266,0,38.58238201141357,28.492876052856445,0,34.763293457031246,0.0009381274576298,0,0.0017387918487656,0.6335253715515137,0,1.7220234692096696,all_methods_correct,5.475200462341306,6.2704174041748
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000083_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,44.30741500854492,1,38.58238201141357,35.67572784423828,1,34.763293457031246,0.0012343757553026,0,0.0017387918487656,1.4264013767242432,0,1.7220234692096696,all_methods_correct,5.7250329971313505,0.9124343872070355
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000017.png,0,id,id,32.41358184814453,0,38.58238201141357,31.59029197692871,0,34.763293457031246,0.0006529330858029,0,0.0017387918487656,0.6878052949905396,0,1.7220234692096696,all_methods_correct,6.16880016326904,3.173001480102535
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000149_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,44.767616271972656,1,38.58238201141357,37.39697647094727,1,34.763293457031246,0.000874864810612,0,0.0017387918487656,0.6433079242706299,0,1.7220234692096696,all_methods_correct,6.185234260559085,2.633683013916027
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000041.png,0,id,id,32.377567291259766,0,38.58238201141357,33.87836837768555,0,34.763293457031246,0.0013986986596137,0,0.0017387918487656,0.8641470670700073,0,1.7220234692096696,all_methods_correct,6.204814720153806,0.8849250793456989
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000108.png,0,id,id,32.125423431396484,0,38.58238201141357,28.751293182373047,0,34.763293457031246,0.0003655328182503,0,0.0017387918487656,1.127888321876526,0,1.7220234692096696,all_methods_correct,6.456958580017087,6.012000274658199
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000131.png,0,id,id,32.01118850708008,0,38.58238201141357,31.02854347229004,0,34.763293457031246,0.0004329309449531,0,0.0017387918487656,0.7406944036483765,0,1.7220234692096696,all_methods_correct,6.571193504333493,3.7347499847412067
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000028_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,45.23066711425781,1,38.58238201141357,42.850040435791016,1,34.763293457031246,0.0012077232822775,0,0.0017387918487656,1.501308798789978,0,1.7220234692096696,all_methods_correct,6.648285102844241,8.08674697875977
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000149.png,0,id,id,31.844358444213867,0,38.58238201141357,31.30073547363281,0,34.763293457031246,0.0005151035147719,0,0.0017387918487656,0.492551326751709,0,1.7220234692096696,all_methods_correct,6.738023567199704,3.462557983398437
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000054.png,0,id,id,31.683935165405277,0,38.58238201141357,28.412986755371094,0,34.763293457031246,0.0011409149738028,0,0.0017387918487656,0.5406187772750854,0,1.7220234692096696,all_methods_correct,6.898446846008294,6.350306701660152
images/dissertation_v1/ood/sensory_artifact/border_crop/artifact_000138_05_border_crop.png,1,sensory_artifact,border_crop,45.55500030517578,1,38.58238201141357,35.984588623046875,1,34.763293457031246,0.0007440740591846,0,0.0017387918487656,0.828966498374939,0,1.7220234692096696,all_methods_correct,6.97261829376221,1.2212951660156293
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000046_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,45.681758880615234,1,38.58238201141357,37.02159881591797,1,34.763293457031246,0.0014649612130597,0,0.0017387918487656,1.1109997034072876,0,1.7220234692096696,all_methods_correct,7.099376869201663,2.258305358886723
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000055_02_arrow_annotation.png,1,sensory_artifact,arrow_annotation,45.73906707763672,1,38.58238201141357,41.64024353027344,1,34.763293457031246,0.0051349285058677,1,0.0017387918487656,1.2496155500411987,0,1.7220234692096696,all_methods_correct,7.156685066223147,6.876950073242192
images/dissertation_v1/ood/sensory_artifact/blur_artifact/artifact_000123_04_blur_artifact.png,1,sensory_artifact,blur_artifact,45.90215301513672,1,38.58238201141357,35.50537109375,1,34.763293457031246,0.000339032820193,0,0.0017387918487656,0.6925308704376221,0,1.7220234692096696,all_methods_correct,7.319771003723147,0.7420776367187543
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000104.png,0,id,id,31.157432556152344,0,38.58238201141357,28.249658584594727,0,34.763293457031246,0.0004705000028479,0,0.0017387918487656,0.9594602584838868,0,1.7220234692096696,all_methods_correct,7.424949455261228,6.513634872436519
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000081_02_arrow_annotation.png,1,sensory_artifact,arrow_annotation,46.0372428894043,1,38.58238201141357,48.46443176269531,1,34.763293457031246,0.0048394044861197,1,0.0017387918487656,0.877602219581604,0,1.7220234692096696,all_methods_correct,7.4548608779907255,13.701138305664067
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000148.png,0,id,id,31.105941772460938,0,38.58238201141357,28.09376716613769,0,34.763293457031246,0.0009438780834898,0,0.0017387918487656,0.9169126152992249,0,1.7220234692096696,all_methods_correct,7.476440238952634,6.669526290893554
images/dissertation_v1/ood/sensory_artifact/border_crop/artifact_000027_05_border_crop.png,1,sensory_artifact,border_crop,46.08880233764648,1,38.58238201141357,36.46217727661133,1,34.763293457031246,0.0011301807826384,0,0.0017387918487656,1.0681427717208862,0,1.7220234692096696,all_methods_correct,7.506420326232906,1.6988838195800824
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000102.png,0,id,id,31.02402114868164,0,38.58238201141357,33.782859802246094,0,34.763293457031246,0.0005075871013104,0,0.0017387918487656,0.9307583570480348,0,1.7220234692096696,all_methods_correct,7.558360862731931,0.980433654785152
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000015_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,46.14439392089844,1,38.58238201141357,35.91153335571289,1,34.763293457031246,0.002283833688125,1,0.0017387918487656,2.0887367725372314,1,1.7220234692096696,all_methods_correct,7.562011909484866,1.1482398986816449
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000062.png,0,id,id,30.98442649841309,0,38.58238201141357,26.807910919189453,0,34.763293457031246,0.0006826139870099,0,0.0017387918487656,0.5439039468765259,0,1.7220234692096696,all_methods_correct,7.597955513000482,7.955382537841793
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000047_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,46.306251525878906,1,38.58238201141357,53.3640251159668,1,34.763293457031246,0.0014242163160815,0,0.0017387918487656,1.002366065979004,0,1.7220234692096696,all_methods_correct,7.723869514465335,18.60073165893555
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000132.png,0,id,id,30.8272647857666,0,38.58238201141357,29.447284698486328,0,34.763293457031246,0.0008885007700882,0,0.0017387918487656,0.5698660612106323,0,1.7220234692096696,all_methods_correct,7.75511722564697,5.316008758544918
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000031.png,0,id,id,30.68084526062012,0,38.58238201141357,27.339418411254883,0,34.763293457031246,0.0010454901494085,0,0.0017387918487656,0.9891136288642884,0,1.7220234692096696,all_methods_correct,7.901536750793451,7.423875045776363
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000133.png,0,id,id,30.671703338623047,0,38.58238201141357,26.66570854187012,0,34.763293457031246,0.0005906758015044,0,0.0017387918487656,0.6100025773048401,0,1.7220234692096696,all_methods_correct,7.9106786727905245,8.097584915161125
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000022.png,0,id,id,30.634334564208984,0,38.58238201141357,28.06431007385254,0,34.763293457031246,0.0006209720158949,0,0.0017387918487656,0.691098153591156,0,1.7220234692096696,all_methods_correct,7.948047447204587,6.698983383178707
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000092_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,46.56942367553711,1,38.58238201141357,36.51580047607422,1,34.763293457031246,0.0017931627808138,1,0.0017387918487656,1.8918349742889404,1,1.7220234692096696,all_methods_correct,7.987041664123538,1.752507019042973
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000139.png,0,id,id,30.56859970092773,0,38.58238201141357,30.56668472290039,0,34.763293457031246,0.0003775409422814,0,0.0017387918487656,0.7411062121391296,0,1.7220234692096696,all_methods_correct,8.01378231048584,4.196608734130855
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000068.png,0,id,id,30.550975799560547,0,38.58238201141357,33.12276077270508,0,34.763293457031246,0.0011960554402321,0,0.0017387918487656,0.8474814295768738,0,1.7220234692096696,all_methods_correct,8.031406211853025,1.6405326843261676
images/dissertation_v1/ood/sensory_artifact/border_crop/artifact_000147_05_border_crop.png,1,sensory_artifact,border_crop,46.63572692871094,1,38.58238201141357,35.841609954833984,1,34.763293457031246,0.0008202233584597,0,0.0017387918487656,0.6376416683197021,0,1.7220234692096696,all_methods_correct,8.053344917297366,1.0783164978027386
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000025_02_arrow_annotation.png,1,sensory_artifact,arrow_annotation,46.683555603027344,1,38.58238201141357,51.74528503417969,1,34.763293457031246,0.004082981031388,1,0.0017387918487656,0.6521492600440979,0,1.7220234692096696,all_methods_correct,8.101173591613772,16.98199157714844
images/dissertation_v1/ood/sensory_artifact/gaussian_noise/artifact_000050_06_gaussian_noise.png,1,sensory_artifact,gaussian_noise,46.6987419128418,1,38.58238201141357,47.693626403808594,1,34.763293457031246,0.0017562021967023,1,0.0017387918487656,1.2168710231781006,0,1.7220234692096696,all_methods_correct,8.116359901428225,12.930332946777348
